   1.0400000e+00   7.8082344e-01   7.7674582e-01
   1.0560000e+00   7.8053141e-01   7.7568004e-01
   1.0720000e+00   7.7657379e-01   7.7479402e-01
   1.0880000e+00   7.6680338e-01   7.7412236e-01
   1.1040000e+00   7.6361393e-01   7.7363584e-01
   1.1200000e+00   7.7590164e-01   7.7329310e-01
   1.1360000e+00   7.6202653e-01   7.7311811e-01
   1.1520000e+00   7.6518774e-01   7.7314557e-01
   1.1680000e+00   7.6809473e-01   7.7332599e-01
   1.1840000e+00   7.7080396e-01   7.7360645e-01
   1.2000000e+00   7.6809708e-01   7.7401337e-01
   1.2160000e+00   7.7049068e-01   7.7456935e-01
   1.2320000e+00   7.6766861e-01   7.7522184e-01
   1.2480000e+00   7.7591716e-01   7.7591085e-01
   1.2640000e+00   7.7349106e-01   7.7665682e-01
   1.2800000e+00   7.7845189e-01   7.7749504e-01
   1.2960000e+00   7.8361784e-01   7.7836672e-01
   1.3120000e+00   7.7770518e-01   7.7919993e-01
   1.3280000e+00   7.8016150e-01   7.8002940e-01
   1.3440000e+00   7.8232376e-01   7.8089977e-01
   1.3600000e+00   7.9650246e-01   7.8174764e-01
   1.3760000e+00   7.9009681e-01   7.8249991e-01
   1.3920000e+00   7.8298084e-01   7.8319698e-01
   1.4080000e+00   7.8638107e-01   7.8390024e-01
   1.4240000e+00   7.8912772e-01   7.8455475e-01
   1.4400000e+00   7.8466246e-01   7.8507281e-01
   1.4560000e+00   7.8210511e-01   7.8549786e-01
   1.4720000e+00   7.9412880e-01   7.8592330e-01
   1.4880000e+00   7.8445863e-01   7.8630157e-01
   1.5040000e+00   7.9345429e-01   7.8652033e-01
   1.5200000e+00   7.9265765e-01   7.8662369e-01
   1.5360000e+00   7.9249610e-01   7.8674054e-01
   1.5520000e+00   7.9496588e-01   7.8683833e-01
   1.5680000e+00   7.9557067e-01   7.8677710e-01
   1.5840000e+00   7.8492582e-01   7.8658336e-01
   1.6000000e+00   7.8531696e-01   7.8642082e-01
   1.6160000e+00   7.8930080e-01   7.8629358e-01
   1.6320000e+00   7.8218987e-01   7.8603420e-01
   1.6480000e+00   7.8452525e-01   7.8562104e-01
   1.6640000e+00   7.8709215e-01   7.8524285e-01
   1.6800000e+00   7.8015452e-01   7.8496809e-01
   1.6960000e+00   7.8958833e-01   7.8461847e-01
   1.7120000e+00   7.7526144e-01   7.8409353e-01
   1.7280000e+00   7.8638075e-01   7.8357486e-01
   1.7440000e+00   7.8504417e-01   7.8321615e-01
   1.7600000e+00   7.7117140e-01   7.8287343e-01
   1.7760000e+00   7.7790995e-01   7.8235766e-01
   1.7920000e+00   7.7851082e-01   7.8178247e-01
   1.8080000e+00   7.7808772e-01   7.8137454e-01
   1.8240000e+00   7.7842769e-01   7.8108740e-01
   1.8400000e+00   7.7112450e-01   7.8068536e-01
   1.8560000e+00   7.7459041e-01   7.8015203e-01
   1.8720000e+00   7.7490297e-01   7.7971662e-01
   1.8880000e+00   7.7545702e-01   7.7946694e-01
   1.9040000e+00   7.7755711e-01   7.7922026e-01
   1.9200000e+00   7.7116817e-01   7.7883225e-01
   1.9360000e+00   7.7973235e-01   7.7842155e-01
   1.9520000e+00   7.7631852e-01   7.7815995e-01
   1.9680000e+00   7.7669459e-01   7.7801246e-01
   1.9840000e+00   7.7979444e-01   7.7781880e-01
   2.0000000e+00   7.7698907e-01   7.7753111e-01
   2.0160000e+00   7.7257559e-01   7.7726098e-01
   2.0320000e+00   7.7753177e-01   7.7710583e-01
   2.0480000e+00   7.8021140e-01   7.7703384e-01
   2.0640000e+00   7.7719591e-01   7.7693556e-01
   2.0800000e+00   7.8186297e-01   7.7675536e-01
   2.0960000e+00   7.8376830e-01   7.7656348e-01
   2.1120000e+00   7.8073472e-01   7.7646991e-01
   2.1280000e+00   7.8257611e-01   7.7647896e-01
   2.1440000e+00   7.8244657e-01   7.7646806e-01
   2.1600000e+00   7.8273603e-01   7.7634837e-01
   2.1760000e+00   7.8042705e-01   7.7620035e-01
   2.1920000e+00   7.7455056e-01   7.7615875e-01
   2.2080000e+00   7.7965452e-01   7.7622035e-01
   2.2240000e+00   7.7746459e-01   7.7625380e-01
   2.2400000e+00   7.7991899e-01   7.7618583e-01
   2.2560000e+00   7.8514119e-01   7.7609148e-01
   2.2720000e+00   7.7606642e-01   7.7607229e-01
   2.2880000e+00   7.8554103e-01   7.7613023e-01
   2.3040000e+00   7.7305541e-01   7.7619462e-01
   2.3200000e+00   7.8199429e-01   7.7620488e-01
   2.3360000e+00   7.7441391e-01   7.7616235e-01
   2.3520000e+00   7.7869867e-01   7.7612558e-01
   2.3680000e+00   7.7624189e-01   7.7615901e-01
   2.3840000e+00   7.7842382e-01   7.7626053e-01
   2.4000000e+00   7.7493276e-01   7.7634520e-01
   2.4160000e+00   7.7217571e-01   7.7634283e-01
   2.4320000e+00   7.7782444e-01   7.7630242e-01
   2.4480000e+00   7.7436561e-01   7.7632637e-01
   2.4640000e+00   7.6934646e-01   7.7643363e-01
   2.4800000e+00   7.7853654e-01   7.7654694e-01
   2.4960000e+00   7.7633972e-01   7.7660311e-01
   2.5120000e+00   7.7117860e-01   7.7661678e-01
   2.5280000e+00   7.7554946e-01   7.7663848e-01
   2.5440000e+00   7.6636732e-01   7.7669822e-01
   2.5600000e+00   7.7518506e-01   7.7680339e-01
   2.5760000e+00   7.7017497e-01   7.7693081e-01
   2.5920000e+00   7.7927299e-01   7.7702134e-01
   2.6080000e+00   7.6943584e-01   7.7704710e-01
   2.6240000e+00   7.7685650e-01   7.7706512e-01
   2.6400000e+00   7.7803292e-01   7.7715131e-01
   2.6560000e+00   7.7583902e-01   7.7729478e-01
   2.6720000e+00   7.7297264e-01   7.7741939e-01
   2.6880000e+00   7.7141985e-01   7.7748716e-01
   2.7040000e+00   7.8279474e-01   7.7753228e-01
   2.7200000e+00   7.7578976e-01   7.7759027e-01
   2.7360000e+00   7.7618238e-01   7.7766583e-01
   2.7520000e+00   7.7282984e-01   7.7776656e-01
   2.7680000e+00   7.7748965e-01   7.7789197e-01
   2.7840000e+00   7.7795478e-01   7.7799605e-01
   2.8000000e+00   7.8271021e-01   7.7803371e-01
   2.8160000e+00   7.7750196e-01   7.7804480e-01
   2.8320000e+00   7.9305005e-01   7.7810562e-01
   2.8480000e+00   7.7676880e-01   7.7821814e-01
   2.8640000e+00   7.8184923e-01   7.7831528e-01
   2.8800000e+00   7.8097466e-01   7.7836710e-01
   2.8960000e+00   7.7153157e-01   7.7840494e-01
   2.9120000e+00   7.7701844e-01   7.7844099e-01
   2.9280000e+00   7.8719074e-01   7.7845909e-01
   2.9440000e+00   7.8178489e-01   7.7847977e-01
   2.9600000e+00   7.7629938e-01   7.7854687e-01
   2.9760000e+00   7.8102026e-01   7.7863193e-01
   2.9920000e+00   7.8152239e-01   7.7865333e-01
   3.0080000e+00   7.8256614e-01   7.7861181e-01
   3.0240000e+00   7.7055644e-01   7.7859230e-01
   3.0400000e+00   7.7719236e-01   7.7862487e-01
   3.0560000e+00   7.7718193e-01   7.7864865e-01
   3.0720000e+00   7.7592072e-01   7.7863682e-01
   3.0880000e+00   7.8672975e-01   7.7863724e-01
   3.1040000e+00   7.8218067e-01   7.7865330e-01
   3.1200000e+00   7.7634312e-01   7.7861989e-01
   3.1360000e+00   7.8138361e-01   7.7853357e-01
   3.1520000e+00   7.7825171e-01   7.7848746e-01
   3.1680000e+00   7.7794427e-01   7.7851685e-01
   3.1840000e+00   7.7566974e-01   7.7852661e-01
   3.2000000e+00   7.8802051e-01   7.7845338e-01
   3.2160000e+00   7.6751261e-01   7.7837037e-01
   3.2320000e+00   7.8154366e-01   7.7834402e-01
   3.2480000e+00   7.7588852e-01   7.7831477e-01
   3.2640000e+00   7.8240670e-01   7.7822157e-01
   3.2800000e+00   7.8323764e-01   7.7813770e-01
   3.2960000e+00   7.8144900e-01   7.7813772e-01
   3.3120000e+00   7.7951372e-01   7.7814134e-01
   3.3280000e+00   7.7264015e-01   7.7804279e-01
   3.3440000e+00   7.7311088e-01   7.7790299e-01
   3.3600000e+00   7.8707209e-01   7.7784826e-01
   3.3760000e+00   7.8261222e-01   7.7785283e-01
   3.3920000e+00   7.7876902e-01   7.7779166e-01
   3.4080000e+00   7.7558342e-01   7.7767399e-01
   3.4240000e+00   7.7766188e-01   7.7761904e-01
   3.4400000e+00   7.8306280e-01   7.7762740e-01
   3.4560000e+00   7.7324462e-01   7.7757263e-01
   3.4720000e+00   7.7175227e-01   7.7743132e-01
   3.4880000e+00   7.7550393e-01   7.7733661e-01
   3.5040000e+00   7.8732401e-01   7.7735120e-01
   3.5200000e+00   7.7773456e-01   7.7735979e-01
   3.5360000e+00   7.7463725e-01   7.7727023e-01
   3.5520000e+00   7.7680079e-01   7.7716481e-01
   3.5680000e+00   7.7179009e-01   7.7714383e-01
   3.5840000e+00   7.7952388e-01   7.7715637e-01
   3.6000000e+00   7.6816120e-01   7.7709867e-01
   3.6160000e+00   7.7776330e-01   7.7699835e-01
   3.6320000e+00   7.7968193e-01   7.7696542e-01
   3.6480000e+00   7.7445316e-01   7.7700484e-01
   3.6640000e+00   7.8106359e-01   7.7701388e-01
   3.6800000e+00   7.8489539e-01   7.7694794e-01
   3.6960000e+00   7.7989728e-01   7.7688017e-01
   3.7120000e+00   7.7253354e-01   7.7687916e-01
   3.7280000e+00   7.8312806e-01   7.7691522e-01
   3.7440000e+00   7.8064698e-01   7.7691598e-01
   3.7600000e+00   7.7503114e-01   7.7687635e-01
   3.7760000e+00   7.7581035e-01   7.7685855e-01
   3.7920000e+00   7.7678802e-01   7.7689681e-01
   3.8080000e+00   7.7142342e-01   7.7694807e-01
   3.8240000e+00   7.7100875e-01   7.7694849e-01
   3.8400000e+00   7.7480991e-01   7.7690850e-01
   3.8560000e+00   7.7291635e-01   7.7690824e-01
   3.8720000e+00   7.8025319e-01   7.7698214e-01
   3.8880000e+00   7.7806634e-01   7.7705998e-01
   3.9040000e+00   7.8042567e-01   7.7706782e-01
   3.9200000e+00   7.7650478e-01   7.7704507e-01
   3.9360000e+00   7.7578930e-01   7.7708287e-01
   3.9520000e+00   7.6673576e-01   7.7718164e-01
   3.9680000e+00   7.6950783e-01   7.7724767e-01
   3.9840000e+00   7.8700955e-01   7.7724352e-01
   4.0000000e+00   7.7573854e-01   7.7724863e-01
   4.0160000e+00   7.7617650e-01   7.7733045e-01
   4.0320000e+00   7.8483666e-01   7.7744309e-01
   4.0480000e+00   7.7554266e-01   7.7750469e-01
   4.0640000e+00   7.8263419e-01   7.7751608e-01
   4.0800000e+00   7.7469902e-01   7.7754559e-01
   4.0960000e+00   7.8820465e-01   7.7762750e-01
   4.1120000e+00   7.7507708e-01   7.7773009e-01
   4.1280000e+00   7.7148707e-01   7.7780508e-01
   4.1440000e+00   7.7419592e-01   7.7784336e-01
   4.1600000e+00   7.8341733e-01   7.7788060e-01
   4.1760000e+00   7.7997825e-01   7.7795705e-01
   4.1920000e+00   7.8032057e-01   7.7807009e-01
   4.2080000e+00   7.7905897e-01   7.7816234e-01
   4.2240000e+00   7.7539933e-01   7.7819515e-01
   4.2400000e+00   7.8129417e-01   7.7821587e-01
   4.2560000e+00   7.7453420e-01   7.7829943e-01
   4.2720000e+00   7.8809140e-01   7.7843227e-01
   4.2880000e+00   7.7389395e-01   7.7852549e-01
   4.3040000e+00   7.7962746e-01   7.7854868e-01
   4.3200000e+00   7.7684044e-01   7.7857537e-01
   4.3360000e+00   7.8433049e-01   7.7866534e-01
   4.3520000e+00   7.7973324e-01   7.7878254e-01
   4.3680000e+00   7.7796307e-01   7.7886088e-01
   4.3840000e+00   7.7509905e-01   7.7889803e-01
   4.4000000e+00   7.7212888e-01   7.7893966e-01
   4.4160000e+00   7.8188970e-01   7.7900729e-01
   4.4320000e+00   7.7725104e-01   7.7909339e-01
   4.4480000e+00   7.6914190e-01   7.7918254e-01
   4.4640000e+00   7.8134205e-01   7.7924911e-01
   4.4800000e+00   7.8170416e-01   7.7927619e-01
   4.4960000e+00   7.8190385e-01   7.7929900e-01
   4.5120000e+00   7.6964154e-01   7.7937462e-01
   4.5280000e+00   7.7018923e-01   7.7948809e-01
   4.5440000e+00   7.7863913e-01   7.7955478e-01
   4.5600000e+00   7.7681085e-01   7.7955051e-01
   4.5760000e+00   7.8282318e-01   7.7955855e-01
   4.5920000e+00   7.7844245e-01   7.7963883e-01
   4.6080000e+00   7.8184324e-01   7.7973855e-01
   4.6240000e+00   7.8005202e-01   7.7978102e-01
   4.6400000e+00   7.8315310e-01   7.7978213e-01
   4.6560000e+00   7.7865118e-01   7.7980387e-01
   4.6720000e+00   7.8961161e-01   7.7985111e-01
   4.6880000e+00   7.8374187e-01   7.7989442e-01
   4.7040000e+00   7.7714109e-01   7.7993726e-01
   4.7200000e+00   7.7833154e-01   7.7998585e-01
   4.7360000e+00   7.8808750e-01   7.8000549e-01
   4.7520000e+00   7.8691955e-01   7.7998497e-01
   4.7680000e+00   7.8135542e-01   7.7998878e-01
   4.7840000e+00   7.9278535e-01   7.8006020e-01
   4.8000000e+00   7.7226896e-01   7.8012746e-01
   4.8160000e+00   7.8113869e-01   7.8010642e-01
   4.8320000e+00   7.7725921e-01   7.8004903e-01
   4.8480000e+00   7.8333976e-01   7.8006207e-01
   4.8640000e+00   7.8092222e-01   7.8013459e-01
   4.8800000e+00   7.8799066e-01   7.8016376e-01
   4.8960000e+00   7.7576237e-01   7.8012768e-01
   4.9120000e+00   7.7403968e-01   7.8010259e-01
   4.9280000e+00   7.8704568e-01   7.8011536e-01
   4.9440000e+00   7.7737107e-01   7.8011393e-01
   4.9600000e+00   7.8939926e-01   7.8009134e-01
   4.9760000e+00   7.7570361e-01   7.8010111e-01
   4.9920000e+00   7.7876623e-01   7.8013363e-01
   5.0080000e+00   7.7979291e-01   7.8010841e-01
