   2.3722045e+00   1.3409658e-06   0.0000000e+00   3.4466960e-06
   2.3929712e+00   1.6375854e-06   0.0000000e+00   3.8227698e-06
   2.4137380e+00   1.9597085e-06   0.0000000e+00   4.1974188e-06
   2.4345048e+00   2.3047062e-06   3.5772786e-08   4.5736396e-06
   2.4552716e+00   2.6653859e-06   3.7993960e-07   4.9508321e-06
   2.4760383e+00   3.0296459e-06   7.3555900e-07   5.3237328e-06
   2.4968051e+00   3.3813737e-06   1.0803050e-06   5.6824425e-06
   2.5175719e+00   3.7005372e-06   1.3894805e-06   6.0115939e-06
   2.5383387e+00   3.9653437e-06   1.6389789e-06   6.2917086e-06
   2.5591054e+00   4.1568805e-06   1.8103829e-06   6.5033781e-06
   2.5798722e+00   4.2595073e-06   1.8913499e-06   6.6276647e-06
   2.6006390e+00   4.2621068e-06   1.8763886e-06   6.6478251e-06
   2.6214058e+00   4.1616019e-06   1.7695959e-06   6.5536078e-06
   2.6421725e+00   3.9620898e-06   1.5829108e-06   6.3412687e-06
   2.6629393e+00   3.6725258e-06   1.3329554e-06   6.0120962e-06
   2.6837061e+00   3.3069338e-06   1.0405189e-06   5.5733486e-06
   2.7044728e+00   2.8836681e-06   7.2921869e-07   5.0381175e-06
   2.7252396e+00   2.4226491e-06   4.2223111e-07   4.4230671e-06
   2.7460064e+00   1.9445659e-06   1.4108463e-07   3.7480471e-06
   2.7667732e+00   1.4715436e-06   0.0000000e+00   3.0370633e-06
   2.7875399e+00   1.0269042e-06   0.0000000e+00   2.3181833e-06
   2.8083067e+00   6.3452517e-07   0.0000000e+00   1.6227506e-06
   2.8290735e+00   3.1819302e-07   0.0000000e+00   9.6932995e-07
   2.8498403e+00   1.0028265e-07   0.0000000e+00   3.6762679e-07
   2.8706070e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.8913738e+00   3.3559601e-08   0.0000000e+00   2.3617702e-07
   2.9121406e+00   2.2194553e-07   0.0000000e+00   7.8318488e-07
   2.9329073e+00   5.8560646e-07   0.0000000e+00   1.5970113e-06
   2.9536741e+00   1.1419438e-06   0.0000000e+00   2.4662965e-06
   2.9744409e+00   1.9021695e-06   2.9589696e-07   3.5084421e-06
   2.9952077e+00   2.8706285e-06   1.0220077e-06   4.7192493e-06
   3.0159744e+00   4.0466481e-06   2.0006255e-06   6.0926706e-06
   3.0367412e+00   5.4261042e-06   3.2298081e-06   7.6224002e-06
   3.0575080e+00   7.0004497e-06   4.7002595e-06   9.3006399e-06
   3.0782748e+00   8.7540556e-06   6.3930844e-06   1.1115027e-05
   3.0990415e+00   1.0662260e-05   8.2783411e-06   1.3046180e-05
   3.1198083e+00   1.2691390e-05   1.0315618e-05   1.5067162e-05
   3.1405751e+00   1.4799961e-05   1.2455811e-05   1.7144111e-05
   3.1613419e+00   1.6939530e-05   1.4642539e-05   1.9236520e-05
   3.1821086e+00   1.9054650e-05   1.6812662e-05   2.1296638e-05
   3.2028754e+00   2.1082786e-05   1.8896738e-05   2.3268834e-05
   3.2236422e+00   2.2955596e-05   2.0820846e-05   2.5090346e-05
   3.2444089e+00   2.4602747e-05   2.2510825e-05   2.6694669e-05
   3.2651757e+00   2.5958109e-05   2.3898644e-05   2.8017573e-05
   3.2859425e+00   2.6966506e-05   2.4928995e-05   2.9004016e-05
   3.3067093e+00   2.7588871e-05   2.5563995e-05   2.9613748e-05
   3.3274760e+00   2.7804790e-05   2.5785155e-05   2.9824425e-05
   3.3482428e+00   2.7612606e-05   2.5592988e-05   2.9632224e-05
   3.3690096e+00   2.7027815e-05   2.5005070e-05   2.9050560e-05
   3.3897764e+00   2.6080555e-05   2.4053352e-05   2.8107757e-05
   3.4105431e+00   2.4812966e-05   2.2781417e-05   2.6844515e-05
   3.4313099e+00   2.3276824e-05   2.1242057e-05   2.5311590e-05
   3.4520767e+00   2.1531214e-05   1.9494950e-05   2.3567479e-05
   3.4728435e+00   1.9639857e-05   1.7604031e-05   2.1675682e-05
   3.4936102e+00   1.7667782e-05   1.5634274e-05   1.9701290e-05
   3.5143770e+00   1.5677610e-05   1.3648096e-05   1.7707124e-05
   3.5351438e+00   1.3725905e-05   1.1701845e-05   1.5749965e-05
   3.5559105e+00   1.1860128e-05   9.8428187e-06   1.3877437e-05
   3.5766773e+00   1.0116666e-05   8.1072920e-06   1.2126040e-05
   3.5974441e+00   8.5202115e-06   6.5198451e-06   1.0520578e-05
   3.6182109e+00   7.0845218e-06   5.0940836e-06   9.0749599e-06
   3.6389776e+00   5.8142381e-06   3.8344513e-06   7.7940249e-06
   3.6597444e+00   4.7072022e-06   2.7385690e-06   6.6758354e-06
   3.6805112e+00   3.7567134e-06   1.7995149e-06   5.7139119e-06
   3.7012780e+00   2.9533917e-06   1.0077055e-06   4.8990779e-06
   3.7220447e+00   2.2865695e-06   3.5230900e-07   4.2208299e-06
   3.7428115e+00   1.7452846e-06   0.0000000e+00   3.6683002e-06
   3.7635783e+00   1.3189472e-06   0.0000000e+00   3.2309062e-06
   3.7843450e+00   9.9770248e-07   0.0000000e+00   2.8987386e-06
   3.8051118e+00   7.7250106e-07   0.0000000e+00   2.4902195e-06
   3.8258786e+00   6.3494603e-07   0.0000000e+00   2.2097646e-06
   3.8466454e+00   5.7705445e-07   0.0000000e+00   2.0886972e-06
   3.8674121e+00   5.9108372e-07   0.0000000e+00   2.1116129e-06
   3.8881789e+00   6.6950601e-07   0.0000000e+00   2.2635086e-06
   3.9089457e+00   8.0510564e-07   0.0000000e+00   2.5299218e-06
   3.9297125e+00   9.9109036e-07   0.0000000e+00   2.8210147e-06
   3.9504792e+00   1.2210934e-06   0.0000000e+00   3.0414115e-06
   3.9712460e+00   1.4890011e-06   0.0000000e+00   3.2994195e-06
   3.9920128e+00   1.7886323e-06   0.0000000e+00   3.5889195e-06
   4.0127796e+00   2.1133692e-06   3.2321070e-07   3.9035278e-06
   4.0335463e+00   2.4558604e-06   6.7554859e-07   4.2361722e-06
   4.0543131e+00   2.8078904e-06   1.0369834e-06   4.5787973e-06
   4.0750799e+00   3.1604440e-06   1.3985805e-06   4.9223074e-06
   4.0958466e+00   3.5039341e-06   1.7510996e-06   5.2567685e-06
   4.1166134e+00   3.8285267e-06   2.0852596e-06   5.5717938e-06
   4.1373802e+00   4.1244940e-06   2.3919917e-06   5.8569962e-06
   4.1581470e+00   4.3825491e-06   2.6626854e-06   6.1024127e-06
   4.1789137e+00   4.5941512e-06   2.8894310e-06   6.2988715e-06
   4.1996805e+00   4.7517937e-06   3.0652511e-06   6.4383363e-06
   4.2204473e+00   4.8492930e-06   3.1842941e-06   6.5142919e-06
   4.2412141e+00   4.8820905e-06   3.2419632e-06   6.5222179e-06
   4.2619808e+00   4.8475563e-06   3.2349752e-06   6.4601374e-06
   4.2827476e+00   4.7452593e-06   3.1613810e-06   6.3291376e-06
   4.3035144e+00   4.5771600e-06   3.0206391e-06   6.1336809e-06
   4.3242812e+00   4.3476786e-06   2.8138833e-06   5.8814739e-06
   4.3450479e+00   4.0636053e-06   2.5445088e-06   5.5827018e-06
   4.3658147e+00   3.7338422e-06   2.2190614e-06   5.2486230e-06
   4.3865815e+00   3.3689907e-06   1.8481391e-06   4.8898422e-06
   4.4073482e+00   2.9808193e-06   1.4467860e-06   4.5148525e-06
   4.4281150e+00   2.5816633e-06   1.0339488e-06   4.1293777e-06
   4.4488818e+00   2.1838054e-06   6.3098360e-07   3.7366272e-06
   4.4696486e+00   1.7988908e-06   2.5961429e-07   3.3381674e-06
   4.4904153e+00   1.4374094e-06   0.0000000e+00   2.9349898e-06
   4.5111821e+00   1.1082670e-06   0.0000000e+00   2.5285049e-06
   4.5319489e+00   8.1845644e-07   0.0000000e+00   2.1213779e-06
   4.5527157e+00   5.7281960e-07   0.0000000e+00   1.7182112e-06
   4.5734824e+00   3.7389231e-07   0.0000000e+00   1.2333341e-06
   4.5942492e+00   2.2181488e-07   0.0000000e+00   8.1836375e-07
   4.6150160e+00   1.1429502e-07   0.0000000e+00   4.8618395e-07
   4.6357827e+00   4.6612204e-08   0.0000000e+00   2.3912758e-07
   4.6565495e+00   1.1656559e-08   0.0000000e+00   7.7995654e-08
   4.6773163e+00   0.0000000e+00   0.0000000e+00   5.1611170e-09
   4.6980831e+00   0.0000000e+00   0.0000000e+00   2.1068305e-08
   4.7188498e+00   1.1416098e-08   0.0000000e+00   8.3619766e-08
   4.7396166e+00   3.6804722e-08   0.0000000e+00   2.1251515e-07
   4.7603834e+00   7.7027606e-08   0.0000000e+00   3.9064923e-07
   4.7811502e+00   1.3149140e-07   0.0000000e+00   6.0464005e-07
   4.8019169e+00   1.9841220e-07   0.0000000e+00   8.4156679e-07
   4.8226837e+00   2.7509587e-07   0.0000000e+00   1.0887962e-06
   4.8434505e+00   3.5822312e-07   0.0000000e+00   1.3343061e-06
   4.8642173e+00   4.4412752e-07   0.0000000e+00   1.5670862e-06
   4.8849840e+00   5.2905480e-07   0.0000000e+00   1.7775350e-06
   4.9057508e+00   6.0939305e-07   0.0000000e+00   1.9578202e-06
   4.9265176e+00   6.8186608e-07   0.0000000e+00   2.1021848e-06
   4.9472843e+00   7.4368400e-07   0.0000000e+00   2.1792007e-06
   4.9680511e+00   7.9264916e-07   0.0000000e+00   2.1647288e-06
   4.9888179e+00   8.2721766e-07   0.0000000e+00   2.1144795e-06
   5.0095847e+00   8.4651917e-07   0.0000000e+00   2.0396583e-06
   5.0303514e+00   8.5034068e-07   0.0000000e+00   1.9551020e-06
   5.0511182e+00   8.3908017e-07   0.0000000e+00   1.8778856e-06
   5.0718850e+00   8.1367740e-07   0.0000000e+00   1.8232870e-06
   5.0926518e+00   7.7552924e-07   0.0000000e+00   1.7986722e-06
   5.1134185e+00   7.2639630e-07   0.0000000e+00   1.8000484e-06
   5.1341853e+00   6.6830658e-07   0.0000000e+00   1.8151010e-06
   5.1549521e+00   6.0346126e-07   0.0000000e+00   1.8293393e-06
   5.1757188e+00   5.3414568e-07   0.0000000e+00   1.7412975e-06
   5.1964856e+00   4.6264797e-07   0.0000000e+00   1.6217562e-06
   5.2172524e+00   3.9118587e-07   0.0000000e+00   1.4862438e-06
   5.2380192e+00   3.2184175e-07   0.0000000e+00   1.3372604e-06
   5.2587859e+00   2.5650467e-07   0.0000000e+00   1.1782705e-06
   5.2795527e+00   1.9681792e-07   0.0000000e+00   1.0127329e-06
   5.3003195e+00   1.4412986e-07   0.0000000e+00   8.4430725e-07
   5.3210863e+00   9.9446406e-08   0.0000000e+00   6.7718915e-07
   5.3418530e+00   6.3382977e-08   0.0000000e+00   5.1609903e-07
   5.3626198e+00   3.6114516e-08   0.0000000e+00   3.6627221e-07
   5.3833866e+00   1.7322433e-08   0.0000000e+00   2.3339152e-07
   5.4041534e+00   6.1379144e-09   0.0000000e+00   1.2362907e-07
   5.4249201e+00   1.0815848e-09   0.0000000e+00   4.3552330e-08
   5.4456869e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.4664537e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.4872204e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.5079872e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.5287540e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.5495208e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.5702875e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.5910543e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.6118211e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.6325879e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.6533546e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.6741214e+00   1.3839465e-09   0.0000000e+00   3.9684671e-08
   5.6948882e+00   8.9358987e-09   0.0000000e+00   1.1950967e-07
   5.7156550e+00   2.6354764e-08   0.0000000e+00   2.3952563e-07
   5.7364217e+00   5.6301140e-08   0.0000000e+00   3.9797667e-07
   5.7571885e+00   1.0045669e-07   0.0000000e+00   5.9158658e-07
   5.7779553e+00   1.5959495e-07   0.0000000e+00   8.1594519e-07
   5.7987220e+00   2.3366233e-07   0.0000000e+00   1.0657236e-06
   5.8194888e+00   3.2186758e-07   0.0000000e+00   1.3348573e-06
   5.8402556e+00   4.2277831e-07   0.0000000e+00   1.6167373e-06
   5.8610224e+00   5.3442227e-07   0.0000000e+00   1.9044152e-06
   5.8817891e+00   6.5439216e-07   0.0000000e+00   2.1908194e-06
   5.9025559e+00   7.7995141e-07   0.0000000e+00   2.4689791e-06
   5.9233227e+00   9.0813944e-07   0.0000000e+00   2.6340924e-06
   5.9440895e+00   1.0358747e-06   0.0000000e+00   2.7464030e-06
   5.9648562e+00   1.1600532e-06   0.0000000e+00   2.8214091e-06
   5.9856230e+00   1.2776419e-06   0.0000000e+00   2.8581599e-06
   6.0063898e+00   1.3857649e-06   0.0000000e+00   2.8572041e-06
   6.0271565e+00   1.4817809e-06   1.4251860e-07   2.8210432e-06
   6.0479233e+00   1.5633518e-06   3.7177458e-07   2.7549291e-06
   6.0686901e+00   1.6285014e-06   5.8870801e-07   2.6682948e-06
   6.0894569e+00   1.6756622e-06   7.7424825e-07   2.5770761e-06
   6.1102236e+00   1.7037121e-06   9.0165133e-07   2.5057730e-06
   6.1309904e+00   1.7119991e-06   9.4122558e-07   2.4827726e-06
   6.1517572e+00   1.7003534e-06   8.7904508e-07   2.5216617e-06
   6.1725240e+00   1.6690897e-06   7.3005121e-07   2.6081282e-06
   6.1932907e+00   1.6189966e-06   5.2350396e-07   2.7144893e-06
   6.2140575e+00   1.5513156e-06   2.8567863e-07   2.8169525e-06
   6.2348243e+00   1.4677091e-06   3.6038729e-08   2.8993795e-06
   6.2555911e+00   1.3702194e-06   0.0000000e+00   2.9513946e-06
   6.2763578e+00   1.2612168e-06   0.0000000e+00   2.9664506e-06
   6.2971246e+00   1.1433411e-06   0.0000000e+00   2.9407307e-06
   6.3178914e+00   1.0194331e-06   0.0000000e+00   2.8726194e-06
   6.3386581e+00   8.9246127e-07   0.0000000e+00   2.7624640e-06
   6.3594249e+00   7.6544079e-07   0.0000000e+00   2.5503150e-06
   6.3801917e+00   6.4134820e-07   0.0000000e+00   2.2669061e-06
   6.4009585e+00   5.2303147e-07   0.0000000e+00   1.9722768e-06
   6.4217252e+00   4.1311650e-07   0.0000000e+00   1.6756185e-06
   6.4424920e+00   3.1391128e-07   0.0000000e+00   1.3859060e-06
   6.4632588e+00   2.2730795e-07   0.0000000e+00   1.1100708e-06
   6.4840256e+00   1.5468409e-07   0.0000000e+00   8.5419390e-07
   6.5047923e+00   9.6803496e-08   0.0000000e+00   6.2415735e-07
   6.5255591e+00   5.3717597e-08   0.0000000e+00   4.2507700e-07
   6.5463259e+00   2.4667807e-08   0.0000000e+00   2.6069526e-07
   6.5670927e+00   7.9895728e-09   0.0000000e+00   1.3421814e-07
   6.5878594e+00   1.0186382e-09   0.0000000e+00   4.8498161e-08
   6.6086262e+00   0.0000000e+00   0.0000000e+00   8.7544553e-09
   6.6293930e+00   0.0000000e+00   0.0000000e+00   1.5763047e-09
   6.6501597e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.6709265e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.6916933e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.7124601e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.7332268e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.7539936e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.7747604e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.7955272e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.8162939e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.8370607e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.8578275e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.8785942e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.8993610e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.9201278e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.9408946e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.9616613e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.9824281e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.0031949e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.0239617e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.0447284e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.0654952e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.0862620e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.1070288e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.1277955e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.1485623e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.1693291e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.1900958e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.2108626e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.2316294e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.2523962e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.2731629e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.2939297e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.3146965e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.3354633e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.3562300e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.3769968e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.3977636e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.4185304e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.4392971e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.4600639e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.4808307e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.5015974e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.5223642e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.5431310e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.5638978e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.5846645e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.6054313e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.6261981e+00   3.5887719e-09   0.0000000e+00   2.0721504e-08
   7.6469649e+00   1.4473418e-08   0.0000000e+00   6.4651402e-08
   7.6677316e+00   3.5547978e-08   0.0000000e+00   1.3397097e-07
   7.6884984e+00   6.8956616e-08   0.0000000e+00   2.3050535e-07
   7.7092652e+00   1.1615782e-07   0.0000000e+00   3.5005815e-07
   7.7300319e+00   1.7798961e-07   0.0000000e+00   4.6789289e-07
   7.7507987e+00   2.5473569e-07   0.0000000e+00   6.0276420e-07
   7.7715655e+00   3.4619263e-07   0.0000000e+00   7.5830359e-07
   7.7923323e+00   4.5173800e-07   0.0000000e+00   9.3846026e-07
   7.8130990e+00   5.7039930e-07   0.0000000e+00   1.1462970e-06
   7.8338658e+00   7.0092417e-07   1.8805761e-08   1.3830426e-06
   7.8546326e+00   8.4185112e-07   3.5821569e-08   1.6478807e-06
   7.8753994e+00   9.9158156e-07   4.4832872e-08   1.9383302e-06
   7.8961661e+00   1.1484524e-06   4.6106959e-08   2.2507979e-06
   7.9169329e+00   1.3108100e-06   4.0503004e-08   2.5811170e-06
   7.9376997e+00   1.4770845e-06   2.9174612e-08   2.9249943e-06
   7.9584665e+00   1.6458654e-06   1.3360412e-08   3.2783704e-06
   7.9792332e+00   1.8159782e-06   0.0000000e+00   3.6377215e-06
   8.0000000e+00   1.9865613e-06   0.0000000e+00   4.0003267e-06
