3.2028754,2.1082786e-05,1.312,-0.00140984437138481,-0.00140984437138481
3.2236422,2.2955596e-05,1.328,0.00211246884307559,0.00211246884307559
3.2444089,2.4602747e-05,1.344,0.00623017855987129,0.00623017855987129
3.2651757,2.5958109e-05,1.36,0.0102530862082076,0.0102530862082076
3.2859425,2.6966506e-05,1.376,0.0134170156225452,0.0134170156225452
3.3067093,2.7588871e-05,1.392,0.0162897126957273,0.0162897126957273
3.327476,2.780479e-05,1.408,0.0196079553020552,0.0196079553020552
3.3482428,2.7612606e-05,1.424,0.022807103662127,0.022807103662127
3.3690096,2.7027815e-05,1.44,0.0249182865805793,0.0249182865805793
3.3897764,2.6080555e-05,1.456,0.0264482346859888,0.0264482346859888
3.4105431,2.4812966e-05,1.472,0.0284917019334084,0.0284917019334084
3.4313099,2.3276824e-05,1.488,0.0305470004258142,0.0305470004258142
3.4520767,2.1531214e-05,1.504,0.0313172513011215,0.0313172513011215
3.4728435,1.9639857e-05,1.52,0.0312778545250217,0.0312778545250217
3.4936102,1.7667782e-05,1.536,0.0319067634253296,0.0319067634253296
3.514377,1.567761e-05,1.552,0.0328097885890705,0.0328097885890705
3.5351438,1.3725905e-05,1.568,0.0323990592812615,0.0323990592812615
3.5559105,1.1860128e-05,1.584,0.0309122604975366,0.0309122604975366
3.5766773,1.0116666e-05,1.6,0.0301933552861774,0.0301933552861774
3.5974441,8.5202115e-06,1.616,0.0301832042086018,0.0301832042086018
3.6182109,7.0845218e-06,1.632,0.0290684903529191,0.0290684903529191
3.6389776,5.8142381e-06,1.648,0.0265058932164345,0.0265058932164345
3.6597444,4.7072022e-06,1.664,0.0246308389358876,0.0246308389358876
3.6805112,3.7567134e-06,1.68,0.0239989541143832,0.0239989541143832
3.701278,2.9533917e-06,1.696,0.0227693609753611,0.0227693609753611
3.7220447,2.2865695e-06,1.712,0.01972298670631,0.01972298670631
3.7428115,1.7452846e-06,1.728,0.0169485115560234,0.0169485115560234
3.7635783,1.3189472e-06,1.744,0.0158516828063794,0.0158516828063794
3.784345,9.9770248e-07,1.76,0.0149570017203766,0.0149570017203766
3.8051118,7.7250106e-07,1.776,0.0121864838415054,0.0121864838415054
3.8258786,6.3494603e-07,1.792,0.00888627822544619,0.00888627822544619
3.8466454,5.7705445e-07,1.808,0.00729957268374459,0.00729957268374459
3.8674121,5.9108372e-07,1.824,0.00680094091474959,0.00680094091474959
3.8881789,6.6950601e-07,1.84,0.00499508447218044,0.00499508447218044
3.9089457,8.0510564e-07,1.856,0.00181720281585629,0.00181720281585629
3.9297125,9.9109036e-07,1.872,-0.000305748209593837,-0.000305748209593837
3.9504792,1.2210934e-06,1.888,-0.000776723089228826,-0.000776723089228826
3.971246,1.4890011e-06,1.904,-0.00146487914095483,-0.00146487914095483
3.9920128,1.7886323e-06,1.92,-0.00364795771074422,-0.00364795771074422
4.0127796,2.1133692e-06,1.936,-0.00599503170105731,-0.00599503170105731
4.0335463,2.4558604e-06,1.952,-0.00692874376836405,-0.00692874376836405
4.0543131,2.8078904e-06,1.968,-0.00710490790484153,-0.00710490790484153
4.0750799,3.160444e-06,1.984,-0.00787379032290736,-0.00787379032290736
4.0958466,3.5039341e-06,2,-0.00953525823990398,-0.00953525823990398
4.1166134,3.8285267e-06,2.016,-0.0109632882506217,-0.0109632882506217
4.1373802,4.124494e-06,2.032,-0.0115004953253441,-0.0115004953253441
4.158147,4.3825491e-06,2.048,-0.0115221532134231,-0.0115221532134231
4.1789137,4.5941512e-06,2.064,-0.0118155754041682,-0.0118155754041682
4.1996805,4.7517937e-06,2.08,-0.0128323857830011,-0.0128323857830011
4.2204473,4.849293e-06,2.096,-0.0139954579042438,-0.0139954579042438
4.2412141,4.8820905e-06,2.112,-0.0143827230944467,-0.0143827230944467
4.2619808,4.8475563e-06,2.128,-0.0139810350590766,-0.0139810350590766
4.2827476,4.7452593e-06,2.144,-0.0137568610722929,-0.0137568610722929
4.3035144,4.57716e-06,2.16,-0.0145752810372495,-0.0145752810372495
4.3242812,4.3476786e-06,2.176,-0.0156248907154117,-0.0156248907154117
4.3450479,4.0636053e-06,2.192,-0.0157339168732547,-0.0157339168732547
4.3658147,3.7338422e-06,2.208,-0.0150397640347582,-0.0150397640347582
4.3865815,3.3689907e-06,2.224,-0.014718774069614,-0.014718774069614
4.4073482,2.9808193e-06,2.24,-0.015285420657962,-0.015285420657962
4.428115,2.5816633e-06,2.256,-0.0159919014375027,-0.0159919014375027
4.4488818,2.1838054e-06,2.272,-0.015990310495321,-0.015990310495321
4.4696486,1.7988908e-06,2.288,-0.015529934277281,-0.015529934277281
4.4904153,1.4374094e-06,2.304,-0.015104377882347,-0.015104377882347
4.5111821,1.108267e-06,2.32,-0.015080467437866,-0.015080467437866
4.5319489,8.1845644e-07,2.336,-0.0154140484647136,-0.0154140484647136
4.5527157,5.728196e-07,2.352,-0.0157436309503192,-0.0157436309503192
4.5734824,3.7389231e-07,2.368,-0.0155650272204051,-0.0155650272204051
4.5942492,2.2181488e-07,2.384,-0.0148716373789437,-0.0148716373789437
4.615016,1.1429502e-07,2.4,-0.0142783676814426,-0.0142783676814426
4.6357827,4.6612204e-08,2.416,-0.0144630027399817,-0.0144630027399817
4.6565495,1.1656559e-08,2.432,-0.0149450534722098,-0.0149450534722098
4.6773163,0,2.448,-0.014831923863678,-0.014831923863678
4.6980831,0,2.464,-0.014088999806454,-0.014088999806454
4.7188498,1.1416098e-08,2.48,-0.0134309595180502,-0.0134309595180502
4.7396166,3.6804722e-08,2.496,-0.0132707485247394,-0.0132707485247394
4.7603834,7.7027606e-08,2.512,-0.0133368040669481,-0.0133368040669481
4.7811502,1.314914e-07,2.528,-0.0132861743969348,-0.0132861743969348
4.8019169,1.984122e-07,2.544,-0.0129994877120678,-0.0129994877120678
4.8226837,2.7509587e-07,2.56,-0.0125028253396573,-0.0125028253396573
4.8434505,3.5822312e-07,2.576,-0.0117458494341898,-0.0117458494341898
4.8642173,4.4412752e-07,2.592,-0.0112651290255452,-0.0112651290255452
4.884984,5.290548e-07,2.608,-0.0113100075642494,-0.0113100075642494
4.9057508,6.0939305e-07,2.624,-0.0114669139931813,-0.0114669139931813
4.9265176,6.8186608e-07,2.64,-0.0109852535014769,-0.0109852535014769
4.9472843,7.43684e-07,2.656,-0.0101081612880167,-0.0101081612880167
4.9680511,7.9264916e-07,2.672,-0.00947265938787001,-0.00947265938787001
4.9888179,8.2721766e-07,2.688,-0.00931153864502798,-0.00931153864502798
5.0095847,8.4651917e-07,2.704,-0.00919822436989914,-0.00919822436989914
5.0303514,8.5034068e-07,2.72,-0.00889031443924604,-0.00889031443924604
5.0511182,8.3908017e-07,2.736,-0.008575349325741,-0.008575349325741
5.071885,8.136774e-07,2.752,-0.00814454975829282,-0.00814454975829282
5.0926518,7.7552924e-07,2.768,-0.00746129809269913,-0.00746129809269913
5.1134185,7.263963e-07,2.784,-0.00683750356591428,-0.00683750356591428
5.1341853,6.6830658e-07,2.8,-0.0068076066583973,-0.0068076066583973
5.1549521,6.0346126e-07,2.816,-0.0070063989210063,-0.0070063989210063
5.1757188,5.3414568e-07,2.832,-0.00668657275035223,-0.00668657275035223
5.1964856,4.6264797e-07,2.848,-0.00595942992018328,-0.00595942992018328
5.2172524,3.9118587e-07,2.864,-0.0054592649491727,-0.0054592649491727
5.2380192,3.2184175e-07,2.88,-0.00539228389735547,-0.00539228389735547
5.2587859,2.5650467e-07,2.896,-0.00523516074621799,-0.00523516074621799
5.2795527,1.9681792e-07,2.912,-0.00498353486262149,-0.00498353486262149
5.3003195,1.4412986e-07,2.928,-0.00496460601277571,-0.00496460601277571
5.3210863,9.9446406e-08,2.944,-0.00503185243822357,-0.00503185243822357
5.341853,6.3382977e-08,2.96,-0.004649429779505,-0.004649429779505
5.3626198,3.6114516e-08,2.976,-0.00399231595588168,-0.00399231595588168
5.3833866,1.7322433e-08,2.992,-0.00392817868524009,-0.00392817868524009
5.4041534,6.1379144e-09,3.008,-0.00442339516149159,-0.00442339516149159
5.4249201,1.0815848e-09,3.024,-0.00456390818157892,-0.00456390818157892
5.4456869,0,3.04,-0.00418278185565058,-0.00418278185565058
5.4664537,0,3.056,-0.00399262957124913,-0.00399262957124913
5.4872204,0,3.072,-0.00428131715841684,-0.00428131715841684
5.5079872,0,3.088,-0.00428881083700161,-0.00428881083700161
5.528754,0,3.104,-0.00397038712504227,-0.00397038712504227
5.5495208,0,3.12,-0.00411299191558245,-0.00411299191558245
5.5702875,0,3.136,-0.00483611742535506,-0.00483611742535506
5.5910543,0,3.152,-0.00513556562296369,-0.00513556562296369
5.6118211,0,3.168,-0.00466051694225311,-0.00466051694225311
5.6325879,0,3.184,-0.00441938236176465,-0.00441938236176465
5.6533546,0,3.2,-0.00507522125526116,-0.00507522125526116
5.6741214,1.3839465e-09,3.216,-0.00564526794215148,-0.00564526794215148
5.6948882,8.9358987e-09,3.232,-0.00552083542873016,-0.00552083542873016
5.715655,2.6354764e-08,3.248,-0.00542693164866659,-0.00542693164866659
5.7364217,5.630114e-08,3.264,-0.00614072019674583,-0.00614072019674583
5.7571885,1.0045669e-07,3.28,-0.00677502225195914,-0.00677502225195914
5.7779553,1.5959495e-07,3.296,-0.00647244389548374,-0.00647244389548374
5.798722,2.3366233e-07,3.312,-0.00609528608645005,-0.00609528608645005
5.8194888,3.2186758e-07,3.328,-0.00681107061238895,-0.00681107061238895
5.8402556,4.2277831e-07,3.344,-0.00785706480026027,-0.00785706480026027
5.8610224,5.3442227e-07,3.36,-0.00795547193303881,-0.00795547193303881
5.8817891,6.5439216e-07,3.376,-0.00748372188680468,-0.00748372188680468
5.9025559,7.7995141e-07,3.392,-0.00784126835378984,-0.00784126835378984
5.9233227,9.0813944e-07,3.408,-0.00882407763933935,-0.00882407763933935
5.9440895,1.0358747e-06,3.424,-0.00901534991853747,-0.00901534991853747
5.9648562,1.1600532e-06,3.44,-0.00852086775446836,-0.00852086775446836
5.985623,1.2776419e-06,3.456,-0.00872709648282566,-0.00872709648282566
6.0063898,1.3857649e-06,3.472,-0.00985095210976272,-0.00985095210976272
6.0271565,1.4817809e-06,3.488,-0.0104274012700658,-0.0104274012700658
6.0479233,1.5633518e-06,3.504,-0.00992737469417193,-0.00992737469417193
6.0686901,1.6285014e-06,3.52,-0.00960784341629339,-0.00960784341629339
6.0894569,1.6756622e-06,3.536,-0.0103668191113178,-0.0103668191113178
6.1102236,1.7037121e-06,3.552,-0.0111522692043544,-0.0111522692043544
6.1309904,1.7119991e-06,3.568,-0.0109971871878232,-0.0109971871878232
6.1517572,1.7003534e-06,3.584,-0.0106054263948003,-0.0106054263948003
6.172524,1.6690897e-06,3.6,-0.0110016773940611,-0.0110016773940611
6.1932907,1.6189966e-06,3.616,-0.0118277278214931,-0.0118277278214931
6.2140575,1.5513156e-06,3.632,-0.0119228590168297,-0.0119228590168297
6.2348243,1.4677091e-06,3.648,-0.0113930978173924,-0.0113930978173924
6.2555911,1.3702194e-06,3.664,-0.0112551132383081,-0.0112551132383081
6.2763578,1.2612168e-06,3.68,-0.0118334233260857,-0.0118334233260857
6.2971246,1.1433411e-06,3.696,-0.0123135436277018,-0.0123135436277018
6.3178914,1.0194331e-06,3.712,-0.0121719891692169,-0.0121719891692169
6.3386581,8.9246127e-07,3.728,-0.0117938957697166,-0.0117938957697166
6.3594249,7.6544079e-07,3.744,-0.0117965766714601,-0.0117965766714601
6.3801917,6.413482e-07,3.76,-0.0121870249894351,-0.0121870249894351
6.4009585,5.2303147e-07,3.776,-0.0123416733184598,-0.0123416733184598
6.4217252,4.131165e-07,3.792,-0.0120173763581637,-0.0120173763581637
6.442492,3.1391128e-07,3.808,-0.0115999422052173,-0.0115999422052173
6.4632588,2.2730795e-07,3.824,-0.0116448132597229,-0.0116448132597229
6.4840256,1.5468409e-07,3.84,-0.012079679470705,-0.012079679470705
6.5047923,9.6803496e-08,3.856,-0.0121597926512793,-0.0121597926512793
6.5255591,5.3717597e-08,3.872,-0.011586516964478,-0.011586516964478
6.5463259,2.4667807e-08,3.888,-0.011006349634868,-0.011006349634868
6.5670927,7.9895728e-09,3.904,-0.0111387081764307,-0.0111387081764307
6.5878594,1.0186382e-09,3.92,-0.0115389039344087,-0.0115389039344087
6.6086262,0,3.936,-0.0113137256692841,-0.0113137256692841
6.629393,0,3.952,-0.0105609479480502,-0.0105609479480502
6.6501597,0,3.968,-0.010169204284751,-0.010169204284751
6.6709265,0,3.984,-0.0104851233743581,-0.0104851233743581
6.6916933,0,4,-0.0106441477448844,-0.0106441477448844
6.7124601,0,4.016,-0.0100802496170544,-0.0100802496170544
6.7332268,0,4.032,-0.0093206584882839,-0.0093206584882839
6.7539936,0,4.048,-0.00910672751416097,-0.00910672751416097
6.7747604,0,4.064,-0.00927830526017992,-0.00927830526017992
6.7955272,0,4.08,-0.0092107270115922,-0.0092107270115922
6.8162939,0,4.096,-0.00870704488311702,-0.00870704488311702
6.8370607,0,4.112,-0.00814135980962738,-0.00814135980962738
6.8578275,0,4.128,-0.00778648467212162,-0.00778648467212162
6.8785942,0,4.144,-0.00774150457831646,-0.00774150457831646
6.899361,0,4.16,-0.00767112954558558,-0.00767112954558558
6.9201278,0,4.176,-0.00731433443008633,-0.00731433443008633
6.9408946,0,4.192,-0.00660655613663441,-0.00660655613663441
6.9616613,0,4.208,-0.00604700095183208,-0.00604700095183208
6.9824281,0,4.224,-0.00603422812043397,-0.00603422812043397
7.0031949,0,4.24,-0.00622220087568937,-0.00622220087568937
7.0239617,0,4.256,-0.0059264066906437,-0.0059264066906437
7.0447284,0,4.272,-0.00526822677799887,-0.00526822677799887
7.0654952,0,4.288,-0.00490567397526731,-0.00490567397526731
7.086262,0,4.304,-0.00486300586996702,-0.00486300586996702
7.1070288,0,4.32,-0.0043395152153034,-0.0043395152153034
7.1277955,0,4.336,-0.00317261988124606,-0.00317261988124606
7.1485623,0,4.352,-0.00235850452493702,-0.00235850452493702
7.1693291,0,4.368,-0.00256446289644163,-0.00256446289644163
7.1900958,0,4.384,-0.00321455305913432,-0.00321455305913432
7.2108626,0,4.4,-0.00322355046710543,-0.00322355046710543
7.2316294,0,4.416,-0.00256819014476961,-0.00256819014476961
7.2523962,0,4.432,-0.00209289478744945,-0.00209289478744945
7.2731629,0,4.448,-0.00219885271846154,-0.00219885271846154
7.2939297,0,4.464,-0.00246713238682839,-0.00246713238682839
7.3146965,0,4.48,-0.00226964341164804,-0.00226964341164804
7.3354633,0,4.496,-0.0015065386516766,-0.0015065386516766
7.35623,0,4.512,-0.000524074819456599,-0.000524074819456599
7.3769968,0,4.528,0.000138120171801592,0.000138120171801592
7.3977636,0,4.544,0.000188999752543828,0.000188999752543828
7.4185304,0,4.56,-0.000332719995947306,-0.000332719995947306
7.4392971,0,4.576,-0.00076956531906669,-0.00076956531906669
7.4600639,0,4.592,-0.000509174721662342,-0.000509174721662342
7.4808307,0,4.608,0.00031370224019367,0.00031370224019367
7.5015974,0,4.624,0.000649746682517716,0.000649746682517716
7.5223642,0,4.64,-6.88127291506024e-05,-6.88127291506024e-05
7.543131,0,4.656,-0.000698281800065814,-0.000698281800065814
7.5638978,0,4.672,3.0836570499293e-05,3.0836570499293e-05
7.5846645,0,4.688,0.00140365961579381,0.00140365961579381
7.6054313,0,4.704,0.00192406108094056,0.00192406108094056
7.6261981,0,4.72,0.00172907869729388,0.00172907869729388
7.6469649,0,4.736,0.00176264904331036,0.00176264904331036
7.6677316,0,4.752,0.00164711388087124,0.00164711388087124
7.6884984,0,4.768,0.00113750508783816,0.00113750508783816
7.7092652,0,4.784,0.00135074254585177,0.00135074254585177
7.7300319,0,4.8,0.00241649130984167,0.00241649130984167
7.7507987,0,4.816,0.00240169869298346,0.00240169869298346
7.7715655,0,4.832,0.00113750429363635,0.00113750429363635
7.7923323,0,4.848,0.000831314708159781,0.000831314708159781
7.813099,0,4.864,0.0019755954643137,0.0019755954643137
7.8338658,0,4.88,0.00289110071954923,0.00289110071954923
7.8546326,0,4.896,0.00287758248793624,0.00287758248793624
7.8753994,0,4.912,0.0025377972300844,0.0025377972300844
7.8961661,0,4.928,0.00218071787548879,0.00218071787548879
7.9169329,0,4.944,0.0019661366519963,0.0019661366519963
7.9376997,0,4.96,0.00177868908711065,0.00177868908711065
7.9584665,0,4.976,0.00139132771932715,0.00139132771932715
7.9792332,0,4.992,0.00147891515047283,0.00147891515047283
8,0,5.008,0.00200305499128051,0.00200305499128051
